Id,Date,Time,League,Home,Away,Round,Season,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Goals_Minutes_Home,Goals_Minutes_Away
fVgk2Kdk,2014-09-08,15:45,EUROPE - EURO,Austria,Sweden,QUALIFICATION ,2016,1,1,1,1,2.38,3.25,3.4,2.0,1.8,1.73,2.0,1.33,1.36,1.6,10.0,10.0,15.0,34.0,8.0,6.0,12.0,26.0,11.0,9.0,13.0,34.0,21.0,19.0,29.0,51.0,[7],[12]
6BlRJU51,2014-09-08,15:45,EUROPE - EURO,Estonia,Slovenia,QUALIFICATION ,2016,0,0,1,0,4.75,3.6,1.85,2.4,1.53,2.2,1.62,1.95,1.29,1.2,8.0,5.5,7.5,15.0,9.0,6.5,9.0,17.0,21.0,15.0,21.0,41.0,51.0,41.0,51.0,81.0,[86],[]
0YonqWGM,2014-09-08,15:45,EUROPE - EURO,Luxembourg,Belarus,QUALIFICATION ,2016,1,0,1,1,8.5,4.2,1.5,2.25,1.62,2.5,1.5,2.63,1.25,1.08,8.0,5.0,5.5,9.5,13.0,8.0,9.0,15.0,34.0,23.0,26.0,41.0,101.0,67.0,81.0,101.0,[42],[78]
8A3ZBz9G,2014-09-08,15:45,EUROPE - EURO,Montenegro,Moldova,QUALIFICATION ,2016,1,0,2,0,1.65,3.9,6.0,1.85,1.95,1.8,1.91,1.14,1.29,2.3,11.0,15.0,26.0,51.0,7.0,7.0,17.0,41.0,7.5,8.0,15.0,41.0,12.0,13.0,26.0,51.0,"[45, 73]",[]
IohVIlL7,2014-09-08,15:45,EUROPE - EURO,San Marino,Lithuania,QUALIFICATION ,2016,0,2,0,2,21.0,8.0,1.17,1.75,2.05,3.0,1.36,5.5,1.09,1.02,15.0,5.5,4.75,5.5,34.0,15.0,11.0,13.0,101.0,51.0,41.0,41.0,501.0,251.0,201.0,251.0,[],"[5, 36]"
OnaMKAje,2014-09-08,15:45,EUROPE - EURO,Switzerland,England,QUALIFICATION ,2016,0,0,0,2,2.8,3.1,2.9,2.4,1.53,2.0,1.73,1.42,1.4,1.44,7.0,7.5,13.0,29.0,7.0,5.5,11.0,26.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,67.0,[],"[58, 90]"
EHqznYW3,2014-09-08,15:45,EUROPE - EURO,Ukraine,Slovakia,QUALIFICATION ,2016,0,1,0,1,1.8,3.6,5.25,2.4,1.53,2.2,1.62,1.18,1.29,2.05,8.0,10.0,23.0,51.0,5.5,6.5,17.0,41.0,7.0,9.0,21.0,51.0,13.0,17.0,41.0,81.0,[],[17]
nobfQooO,2014-09-09,13:00,EUROPE - EURO,Azerbaijan,Bulgaria,QUALIFICATION ,2016,0,1,1,2,3.9,3.1,2.25,2.7,1.44,2.25,1.57,1.67,1.4,1.29,6.0,5.5,8.5,19.0,8.0,6.0,10.0,23.0,17.0,15.0,21.0,41.0,41.0,41.0,51.0,81.0,[54],"[14, 87]"
hCYk2jM8,2014-09-09,13:00,EUROPE - EURO,Kazakhstan,Latvia,QUALIFICATION ,2016,0,0,0,0,2.8,3.1,2.9,2.6,1.48,2.1,1.67,1.42,1.4,1.44,6.5,6.5,12.0,29.0,6.5,6.0,11.0,29.0,12.0,11.0,19.0,41.0,29.0,29.0,41.0,81.0,[],[]
IkjRmf2i,2014-09-09,15:45,EUROPE - EURO,Bosnia & Herzegovina,Cyprus,QUALIFICATION ,2016,1,1,1,2,1.17,8.0,21.0,1.53,2.4,2.63,1.44,1.02,1.09,5.5,17.0,34.0,81.0,401.0,7.5,15.0,41.0,151.0,5.5,11.0,34.0,126.0,6.0,12.0,41.0,126.0,[6],"[45, 73]"
nmDSF9j8,2014-09-09,15:45,EUROPE - EURO,Czech Republic,Netherlands,QUALIFICATION ,2016,1,0,2,1,4.33,3.4,2.0,2.3,1.6,2.0,1.73,1.83,1.33,1.22,8.0,6.0,8.5,17.0,9.5,6.0,9.0,19.0,19.0,13.0,17.0,34.0,41.0,34.0,41.0,67.0,"[22, 90]",[55]
bqh7R6kK,2014-09-09,15:45,EUROPE - EURO,Iceland,Turkey,QUALIFICATION ,2016,1,0,3,0,4.75,3.4,1.91,2.2,1.65,2.0,1.73,1.91,1.33,1.2,8.0,6.0,8.0,15.0,10.0,6.0,8.5,17.0,21.0,15.0,17.0,34.0,51.0,41.0,51.0,67.0,"[18, 76, 77]",[]
Agr4pkWu,2014-09-09,15:45,EUROPE - EURO,Norway,Italy,QUALIFICATION ,2016,0,1,0,2,4.75,3.3,1.95,2.4,1.53,2.1,1.67,1.85,1.35,1.2,7.0,5.5,8.0,17.0,9.5,6.0,9.0,19.0,21.0,15.0,19.0,41.0,51.0,41.0,51.0,81.0,[],"[16, 62]"
0nRKcVVF,2014-10-09,15:45,EUROPE - EURO,Belarus,Ukraine,QUALIFICATION ,2016,0,0,0,2,3.8,3.25,2.2,2.4,1.53,2.1,1.67,1.7,1.36,1.29,7.0,6.0,9.0,19.0,8.0,6.0,9.5,21.0,17.0,13.0,19.0,41.0,41.0,34.0,41.0,81.0,[],"[82, 90]"
n12wBfOM,2014-10-09,15:45,EUROPE - EURO,Liechtenstein,Montenegro,QUALIFICATION ,2016,0,0,0,0,15.0,6.25,1.25,1.67,2.15,2.38,1.53,4.0,1.14,1.04,15.0,7.0,5.5,6.5,26.0,11.0,10.0,12.0,51.0,34.0,29.0,41.0,201.0,101.0,81.0,101.0,[],[]
SGZLuCSK,2014-10-09,15:45,EUROPE - EURO,Lithuania,Estonia,QUALIFICATION ,2016,0,0,1,0,2.3,3.1,3.7,2.7,1.44,2.25,1.57,1.29,1.4,1.62,6.0,7.0,15.0,41.0,5.5,6.0,13.0,41.0,9.0,10.0,21.0,51.0,21.0,23.0,41.0,101.0,[76],[]
KndGGJBr,2014-10-09,15:45,EUROPE - EURO,Moldova,Austria,QUALIFICATION ,2016,1,1,1,2,6.5,3.9,1.62,2.15,1.67,2.2,1.62,2.3,1.29,1.13,9.0,5.5,6.5,11.0,13.0,7.0,8.5,15.0,29.0,19.0,21.0,34.0,67.0,51.0,51.0,81.0,[27],"[12, 51]"
WbyJac0A,2014-10-09,15:45,EUROPE - EURO,North Macedonia,Luxembourg,QUALIFICATION ,2016,1,2,3,2,1.57,4.0,7.0,2.2,1.65,2.2,1.62,1.11,1.25,2.4,9.0,12.0,29.0,81.0,5.5,7.5,19.0,51.0,6.5,8.5,21.0,51.0,11.0,15.0,34.0,81.0,"[20, 66, 90]","[39, 44]"
KdsfCUp9,2014-10-09,15:45,EUROPE - EURO,Slovakia,Spain,QUALIFICATION ,2016,1,0,2,1,9.0,4.5,1.44,2.05,1.75,2.25,1.57,2.8,1.2,1.07,10.0,5.5,6.0,9.0,17.0,8.0,8.5,13.0,41.0,23.0,23.0,34.0,101.0,67.0,67.0,81.0,"[17, 87]",[82]
WltDsYc8,2014-10-09,15:45,EUROPE - EURO,Slovenia,Switzerland,QUALIFICATION ,2016,0,0,1,0,3.75,3.3,2.2,2.25,1.62,2.0,1.73,1.7,1.35,1.29,8.0,6.5,9.5,21.0,8.5,6.0,9.5,21.0,15.0,12.0,17.0,34.0,41.0,29.0,41.0,67.0,[79],[]
pd4F8MJL,2014-10-09,15:45,EUROPE - EURO,Sweden,Russia,QUALIFICATION ,2016,0,1,1,1,2.88,3.2,2.75,2.4,1.53,2.0,1.73,1.45,1.38,1.42,7.0,6.5,11.0,26.0,7.0,6.0,11.0,26.0,12.0,11.0,17.0,41.0,29.0,29.0,41.0,67.0,[49],[10]
Au3VVkHn,2014-10-10,15:45,EUROPE - EURO,Bulgaria,Croatia,QUALIFICATION ,2016,0,1,0,1,4.2,3.3,2.05,2.35,1.57,2.0,1.73,1.8,1.35,1.25,8.0,6.0,8.5,17.0,9.5,6.0,9.0,19.0,19.0,15.0,17.0,34.0,41.0,41.0,41.0,67.0,[],[36]
Qe3uQjAp,2014-10-10,15:45,EUROPE - EURO,Cyprus,Israel,QUALIFICATION ,2016,0,2,1,2,4.0,3.3,2.1,2.3,1.6,2.0,1.73,1.75,1.35,1.25,8.0,6.0,9.0,19.0,8.5,6.0,9.0,19.0,17.0,13.0,17.0,34.0,41.0,34.0,41.0,67.0,[67],"[38, 45]"
ELZo3W62,2014-10-10,15:45,EUROPE - EURO,Latvia,Iceland,QUALIFICATION ,2016,0,0,0,3,3.7,3.2,2.25,2.5,1.5,2.0,1.73,1.67,1.38,1.29,7.0,6.0,9.0,21.0,8.5,6.0,9.5,21.0,17.0,13.0,17.0,41.0,41.0,34.0,41.0,67.0,[],"[66, 77, 90]"
hxvPuRpB,2014-10-10,15:45,EUROPE - EURO,Malta,Norway,QUALIFICATION ,2016,0,2,0,3,8.0,4.33,1.5,2.15,1.67,2.1,1.67,2.63,1.22,1.09,10.0,5.5,6.0,10.0,15.0,7.5,8.5,13.0,34.0,21.0,21.0,34.0,81.0,51.0,67.0,81.0,[],"[22, 26, 49]"
ptSXC7zR,2014-10-10,15:45,EUROPE - EURO,Turkey,Czech Republic,QUALIFICATION ,2016,1,1,1,2,2.55,3.2,3.1,2.25,1.62,1.83,1.83,1.4,1.38,1.55,8.0,8.5,13.0,29.0,7.5,5.5,11.0,26.0,12.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,[8],"[15, 58]"
MRbKUW1T,2014-10-10,15:45,EUROPE - EURO,Wales,Bosnia & Herzegovina,QUALIFICATION ,2016,0,0,0,0,3.4,3.4,2.3,2.05,1.75,1.8,1.91,1.62,1.33,1.33,10.0,7.5,10.0,21.0,9.5,6.0,9.0,19.0,17.0,12.0,15.0,29.0,34.0,29.0,34.0,51.0,[],[]
Gz5Zo27p,2014-10-11,13:00,EUROPE - EURO,Armenia,Serbia,QUALIFICATION ,2016,0,0,1,1,7.5,3.9,1.57,2.2,1.65,2.25,1.57,2.4,1.29,1.1,9.0,5.5,6.0,10.0,15.0,7.0,9.0,15.0,34.0,23.0,21.0,34.0,81.0,51.0,67.0,81.0,[73],[89]
fR9CJRAP,2014-10-11,13:00,EUROPE - EURO,Romania,Hungary,QUALIFICATION ,2016,1,0,1,1,1.7,3.75,6.0,2.0,1.8,1.91,1.8,1.14,1.29,2.2,10.0,13.0,29.0,67.0,6.5,6.5,17.0,41.0,7.0,8.5,17.0,51.0,12.0,13.0,29.0,51.0,[45],[82]
Wfmz9GeE,2014-10-11,13:00,EUROPE - EURO,Scotland,Georgia,QUALIFICATION ,2016,1,0,1,0,1.7,3.6,6.25,2.5,1.5,2.38,1.53,1.14,1.29,2.2,7.0,11.0,29.0,81.0,5.0,7.0,21.0,51.0,6.5,9.0,23.0,67.0,12.0,17.0,41.0,101.0,[28],[]
IuNne6pb,2014-10-11,15:45,EUROPE - EURO,Albania,Denmark,QUALIFICATION ,2016,1,0,1,1,4.0,3.3,2.1,2.7,1.44,2.2,1.62,1.75,1.35,1.25,7.0,5.5,8.5,19.0,8.0,6.0,9.5,21.0,17.0,13.0,21.0,41.0,41.0,41.0,51.0,81.0,[38],[81]
IN529smI,2014-10-11,15:45,EUROPE - EURO,Finland,Greece,QUALIFICATION ,2016,0,1,1,1,2.63,3.0,3.25,2.7,1.44,2.2,1.62,1.36,1.4,1.5,6.0,7.0,13.0,34.0,6.0,5.5,12.0,34.0,11.0,11.0,19.0,51.0,26.0,26.0,41.0,81.0,[55],[24]
ln4cUNNi,2014-10-11,15:45,EUROPE - EURO,Northern Ireland,Faroe Islands,QUALIFICATION ,2016,2,0,2,0,1.25,6.0,17.0,1.95,1.85,2.63,1.44,1.03,1.14,4.0,13.0,26.0,67.0,351.0,4.33,12.0,41.0,151.0,5.5,8.0,41.0,151.0,7.0,15.0,34.0,151.0,"[6, 20]",[]
p0d2bNwO,2014-10-11,15:45,EUROPE - EURO,Poland,Germany,QUALIFICATION ,2016,0,0,2,0,5.75,4.0,1.67,1.73,2.08,1.73,2.0,2.25,1.25,1.17,13.0,7.5,8.0,13.0,15.0,7.0,8.0,13.0,26.0,15.0,15.0,23.0,51.0,41.0,41.0,51.0,"[51, 88]",[]
A1h6S1h4,2014-10-12,13:00,EUROPE - EURO,Austria,Montenegro,QUALIFICATION ,2016,1,0,1,0,1.75,3.7,5.5,2.1,1.7,2.1,1.67,1.17,1.29,2.1,9.0,12.0,26.0,67.0,5.5,6.5,19.0,51.0,7.0,8.5,19.0,51.0,12.0,15.0,34.0,67.0,[24],[]
WWQBVR4D,2014-10-12,13:00,EUROPE - EURO,Estonia,England,QUALIFICATION ,2016,0,0,0,1,15.0,5.5,1.29,1.8,2.0,2.63,1.44,3.75,1.17,1.04,11.0,5.0,5.0,7.0,26.0,10.0,8.5,13.0,67.0,41.0,34.0,41.0,251.0,126.0,126.0,126.0,[],[74]
t2pPEcte,2014-10-12,13:00,EUROPE - EURO,Russia,Moldova,QUALIFICATION ,2016,0,0,1,1,1.11,11.0,29.0,1.65,2.2,4.0,1.22,1.01,1.06,7.0,17.0,34.0,151.0,100.0,5.5,23.0,67.0,501.0,4.5,13.0,67.0,351.0,5.0,17.0,67.0,501.0,[73],[74]
xYyaBl0F,2014-10-12,13:00,EUROPE - EURO,Ukraine,North Macedonia,QUALIFICATION ,2016,1,0,1,0,1.33,5.0,13.0,2.0,1.8,2.63,1.44,1.05,1.18,3.4,10.0,19.0,51.0,201.0,5.5,9.5,34.0,101.0,5.0,10.0,34.0,101.0,7.0,13.0,41.0,151.0,[45],[]
M1FTe90S,2014-10-12,15:45,EUROPE - EURO,Belarus,Slovakia,QUALIFICATION ,2016,0,0,1,3,3.0,3.1,2.7,2.4,1.53,2.0,1.73,1.48,1.4,1.4,7.0,6.5,11.0,26.0,7.0,5.5,10.0,23.0,13.0,12.0,17.0,41.0,34.0,29.0,41.0,67.0,[79],"[65, 84, 90]"
nu9bgVdK,2014-10-12,15:45,EUROPE - EURO,Lithuania,Slovenia,QUALIFICATION ,2016,0,2,0,2,3.5,3.1,2.4,2.7,1.44,2.2,1.62,1.57,1.4,1.3,6.5,6.0,9.5,23.0,7.5,6.0,10.0,23.0,15.0,13.0,19.0,41.0,41.0,34.0,51.0,81.0,[],"[33, 37]"
p4AK33cD,2014-10-13,13:00,EUROPE - EURO,Kazakhstan,Czech Republic,QUALIFICATION ,2016,0,2,2,4,7.5,4.4,1.5,2.1,1.7,2.2,1.62,2.63,1.22,1.1,10.0,5.5,6.0,9.5,13.0,8.0,8.5,13.0,34.0,21.0,23.0,34.0,81.0,51.0,67.0,81.0,"[84, 90]","[13, 44, 56, 88]"
4n2qPAPj,2014-10-13,15:45,EUROPE - EURO,Andorra,Israel,QUALIFICATION ,2016,1,2,1,4,23.0,9.0,1.14,1.67,2.15,2.75,1.4,6.0,1.07,1.01,19.0,5.0,5.5,6.0,26.0,19.0,8.5,13.0,67.0,41.0,41.0,41.0,351.0,151.0,126.0,251.0,[15],"[3, 41, 82, 90]"
zDeKvdOp,2014-10-13,15:45,EUROPE - EURO,Bosnia & Herzegovina,Belgium,QUALIFICATION ,2016,1,0,1,1,3.75,3.4,2.15,2.08,1.73,1.83,1.83,1.73,1.33,1.29,9.0,7.0,9.5,19.0,10.0,6.0,9.0,17.0,17.0,12.0,15.0,29.0,41.0,29.0,41.0,51.0,[28],[51]
lps8q9on,2014-10-13,15:45,EUROPE - EURO,Croatia,Azerbaijan,QUALIFICATION ,2016,4,0,6,0,1.18,7.5,21.0,1.7,2.1,3.0,1.36,1.01,1.09,5.5,15.0,34.0,101.0,451.0,5.5,15.0,51.0,251.0,5.0,10.0,41.0,201.0,6.0,13.0,41.0,251.0,"[11, 34, 45, 45, 57, 61]",[]
KtLth6b1,2014-10-13,15:45,EUROPE - EURO,Iceland,Netherlands,QUALIFICATION ,2016,2,0,2,0,7.0,4.33,1.53,1.9,1.9,2.0,1.73,2.6,1.22,1.11,11.0,6.5,6.5,10.0,15.0,7.5,8.5,13.0,34.0,21.0,19.0,29.0,81.0,51.0,51.0,67.0,"[10, 42]",[]
QwCWET5E,2014-10-13,15:45,EUROPE - EURO,Latvia,Turkey,QUALIFICATION ,2016,0,0,1,1,6.5,3.75,1.65,2.08,1.73,2.1,1.67,2.3,1.29,1.13,9.0,5.5,6.5,11.0,13.0,7.0,8.5,15.0,34.0,21.0,19.0,34.0,81.0,51.0,51.0,67.0,[54],[47]
htS7W7k7,2014-10-13,15:45,EUROPE - EURO,Norway,Bulgaria,QUALIFICATION ,2016,1,1,2,1,2.15,3.25,3.9,2.35,1.57,2.0,1.73,1.29,1.36,1.73,8.0,9.0,17.0,41.0,6.0,6.0,13.0,34.0,9.0,9.0,17.0,41.0,19.0,19.0,34.0,67.0,"[13, 72]",[43]
b7zfI2C6,2014-10-13,15:45,EUROPE - EURO,Wales,Cyprus,QUALIFICATION ,2016,2,1,2,1,1.62,3.8,7.0,2.1,1.7,2.1,1.67,1.11,1.29,2.3,9.0,12.0,29.0,67.0,5.5,7.0,19.0,51.0,6.5,8.5,21.0,51.0,15.0,15.0,34.0,81.0,"[13, 23]",[36]
beI7jraT,2014-10-14,15:45,EUROPE - EURO,Denmark,Portugal,QUALIFICATION ,2016,0,0,0,1,3.3,3.3,2.38,2.05,1.75,1.8,1.91,1.6,1.35,1.35,9.0,7.5,11.0,21.0,9.0,6.0,9.5,19.0,15.0,11.0,15.0,29.0,34.0,26.0,34.0,51.0,[],[90]
vX6bANXB,2014-10-14,15:45,EUROPE - EURO,Faroe Islands,Hungary,QUALIFICATION ,2016,0,1,0,1,10.0,5.25,1.36,1.85,1.95,2.2,1.62,3.25,1.18,1.07,13.0,5.5,6.0,9.0,19.0,9.5,7.5,13.0,41.0,26.0,23.0,29.0,101.0,67.0,67.0,81.0,[],[21]
vJRPeOII,2014-10-14,15:45,EUROPE - EURO,Finland,Romania,QUALIFICATION ,2016,0,0,0,2,2.6,3.1,3.1,2.7,1.44,2.2,1.62,1.4,1.4,1.53,6.5,7.0,13.0,34.0,6.0,6.0,12.0,34.0,10.0,10.0,19.0,41.0,23.0,26.0,41.0,81.0,[],"[54, 83]"
AkzNbHFG,2014-10-14,15:45,EUROPE - EURO,Germany,Ireland,QUALIFICATION ,2016,0,0,1,1,1.2,7.5,17.0,1.57,2.35,2.38,1.53,1.03,1.1,4.5,17.0,29.0,67.0,301.0,6.5,13.0,41.0,126.0,6.0,9.0,34.0,101.0,6.5,12.0,34.0,101.0,[71],[90]
Mc5s3oPh,2014-10-14,15:45,EUROPE - EURO,Gibraltar,Georgia,QUALIFICATION ,2016,0,2,0,3,29.0,9.5,1.13,1.4,2.88,2.5,1.5,6.5,1.07,1.01,15.0,8.5,6.0,5.0,34.0,17.0,19.0,17.0,126.0,51.0,51.0,67.0,501.0,401.0,251.0,351.0,[],"[9, 19, 69]"
QRBIFI9i,2014-10-14,15:45,EUROPE - EURO,Greece,Northern Ireland,QUALIFICATION ,2016,0,1,0,2,1.57,3.9,7.5,2.5,1.5,2.63,1.44,1.1,1.29,2.4,7.0,12.0,34.0,101.0,4.5,7.5,23.0,67.0,5.5,9.5,29.0,81.0,10.0,17.0,41.0,126.0,[],"[9, 51]"
jmliskpq,2014-10-14,15:45,EUROPE - EURO,Poland,Scotland,QUALIFICATION ,2016,1,1,2,2,1.85,3.6,4.75,2.25,1.62,2.0,1.73,1.2,1.29,1.95,9.0,11.0,23.0,51.0,6.0,6.5,15.0,41.0,7.5,8.5,19.0,51.0,13.0,17.0,34.0,67.0,"[11, 76]","[18, 57]"
Q5QfgpFA,2014-10-14,15:45,EUROPE - EURO,Serbia,Albania,QUALIFICATION ,2016,0,3,0,3,1.7,3.5,6.5,2.5,1.5,2.38,1.53,1.13,1.3,2.2,6.5,11.0,29.0,81.0,4.75,6.5,21.0,51.0,6.5,9.0,23.0,67.0,12.0,17.0,41.0,101.0,[],[]
AsQKG4gh,2014-11-14,14:00,EUROPE - EURO,Georgia,Poland,QUALIFICATION ,2016,0,0,0,4,5.0,3.3,1.91,2.6,1.48,2.2,1.62,1.91,1.35,1.18,7.0,5.0,7.5,15.0,9.5,6.0,9.0,19.0,23.0,17.0,21.0,41.0,51.0,41.0,51.0,81.0,[],"[51, 71, 73, 90]"
dzdvFoJt,2014-11-14,16:45,EUROPE - EURO,Greece,Faroe Islands,QUALIFICATION ,2016,0,0,0,1,1.2,6.5,24.0,1.8,2.0,2.75,1.4,1.01,1.13,4.5,13.0,34.0,81.0,501.0,5.5,12.0,51.0,201.0,5.0,10.0,41.0,151.0,6.0,13.0,41.0,151.0,[],[61]
vVFMExPc,2014-11-14,16:45,EUROPE - EURO,Hungary,Finland,QUALIFICATION ,2016,0,0,1,0,2.45,3.2,3.25,2.15,1.67,1.83,1.83,1.36,1.38,1.57,8.0,9.0,15.0,34.0,7.0,5.5,12.0,26.0,11.0,9.5,15.0,41.0,23.0,21.0,34.0,51.0,[84],[]
dWLjfQa4,2014-11-14,16:45,EUROPE - EURO,Portugal,Armenia,QUALIFICATION ,2016,0,0,1,0,1.18,7.75,19.0,1.44,2.7,2.25,1.57,1.02,1.1,5.0,19.0,34.0,67.0,301.0,8.5,13.0,41.0,126.0,6.0,10.0,29.0,81.0,6.5,11.0,34.0,101.0,[72],[]
htEC0n4m,2014-11-14,16:45,EUROPE - EURO,Romania,Northern Ireland,QUALIFICATION ,2016,0,0,2,0,1.57,3.9,7.5,2.35,1.57,2.5,1.5,1.1,1.29,2.4,7.0,12.0,34.0,81.0,4.75,7.5,21.0,67.0,6.0,9.0,26.0,67.0,10.0,17.0,41.0,126.0,"[74, 79]",[]
QkQ69mnP,2014-11-14,16:45,EUROPE - EURO,Scotland,Ireland,QUALIFICATION ,2016,0,0,1,0,2.5,3.1,3.3,2.5,1.5,2.0,1.73,1.35,1.4,1.55,7.0,7.5,13.0,34.0,6.5,5.5,12.0,29.0,10.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,[75],[]
fR3woMMj,2014-11-14,16:45,EUROPE - EURO,Serbia,Denmark,QUALIFICATION ,2016,1,0,1,3,2.15,3.5,3.6,2.3,1.6,2.0,1.73,1.29,1.3,1.73,8.0,8.5,17.0,41.0,6.0,6.5,13.0,34.0,9.0,9.0,17.0,41.0,19.0,19.0,34.0,67.0,[4],"[60, 62, 85]"
rizpO1J8,2014-11-15,14:00,EUROPE - EURO,Austria,Russia,QUALIFICATION ,2016,0,0,1,0,2.9,3.2,2.7,2.5,1.5,2.1,1.67,1.48,1.38,1.42,7.0,6.5,12.0,29.0,6.5,6.0,11.0,26.0,12.0,11.0,19.0,41.0,29.0,26.0,41.0,81.0,[73],[]
APzgJcFj,2014-11-15,14:00,EUROPE - EURO,England,Slovenia,QUALIFICATION ,2016,0,0,3,1,1.36,5.0,11.0,2.1,1.7,2.5,1.5,1.06,1.18,3.25,10.0,17.0,41.0,151.0,4.75,9.5,29.0,81.0,5.5,8.5,29.0,81.0,11.0,15.0,41.0,126.0,"[59, 66, 72]",[58]
GOz3A8FL,2014-11-15,14:00,EUROPE - EURO,Luxembourg,Ukraine,QUALIFICATION ,2016,0,1,0,3,17.0,6.0,1.25,1.85,1.95,2.63,1.44,4.0,1.14,1.03,13.0,4.5,5.5,7.0,29.0,12.0,8.0,13.0,67.0,41.0,34.0,34.0,351.0,151.0,151.0,151.0,[],"[33, 53, 56]"
vycARL7A,2014-11-15,14:00,EUROPE - EURO,Moldova,Liechtenstein,QUALIFICATION ,2016,0,0,0,1,1.36,5.0,11.0,2.0,1.8,2.5,1.5,1.06,1.18,3.25,11.0,17.0,41.0,126.0,5.0,9.0,29.0,81.0,5.5,8.0,26.0,81.0,8.5,13.0,34.0,101.0,[],[74]
WYykKw0p,2014-11-15,14:00,EUROPE - EURO,San Marino,Estonia,QUALIFICATION ,2016,0,0,0,0,26.0,7.0,1.18,1.95,1.85,3.5,1.29,5.0,1.11,1.01,13.0,4.0,4.75,6.0,34.0,15.0,10.0,17.0,126.0,67.0,51.0,51.0,501.0,401.0,351.0,351.0,[],[]
2XEA924F,2014-11-15,16:45,EUROPE - EURO,Montenegro,Sweden,QUALIFICATION ,2016,0,1,1,1,3.5,3.4,2.25,2.15,1.67,1.83,1.83,1.67,1.33,1.3,9.0,7.0,9.5,21.0,9.0,6.0,9.0,19.0,17.0,12.0,15.0,34.0,41.0,29.0,41.0,51.0,[80],[9]
pvRY4nwq,2014-11-15,16:45,EUROPE - EURO,North Macedonia,Slovakia,QUALIFICATION ,2016,0,2,0,2,4.5,3.3,2.0,2.4,1.53,2.2,1.62,1.83,1.35,1.2,7.0,5.5,8.0,17.0,9.0,6.0,9.0,19.0,21.0,15.0,19.0,41.0,51.0,41.0,51.0,81.0,[],"[25, 38]"
xjPeZ95l,2014-11-15,16:45,EUROPE - EURO,Switzerland,Lithuania,QUALIFICATION ,2016,0,0,4,0,1.25,6.0,17.0,1.7,2.1,2.5,1.5,1.03,1.14,4.0,13.0,29.0,67.0,301.0,6.5,11.0,41.0,126.0,5.5,10.0,29.0,101.0,6.5,12.0,41.0,126.0,"[66, 68, 80, 90]",[]
vZZKt7V4,2014-11-16,14:00,EUROPE - EURO,Azerbaijan,Norway,QUALIFICATION ,2016,0,1,0,1,5.75,3.6,1.75,2.5,1.5,2.25,1.57,2.1,1.29,1.17,7.0,5.0,6.5,13.0,10.0,6.5,9.0,17.0,26.0,19.0,23.0,41.0,67.0,51.0,51.0,101.0,[],[25]
WhfVnEHc,2014-11-16,14:00,EUROPE - EURO,Belgium,Wales,QUALIFICATION ,2016,0,0,0,0,1.36,5.25,10.0,1.8,2.0,2.1,1.67,1.07,1.18,3.25,13.0,19.0,41.0,126.0,6.5,9.0,26.0,67.0,6.0,8.5,23.0,67.0,8.0,12.0,29.0,81.0,[],[]
2Jm62aGi,2014-11-16,14:00,EUROPE - EURO,Cyprus,Andorra,QUALIFICATION ,2016,3,0,5,0,1.17,8.0,21.0,1.9,1.9,3.75,1.25,1.02,1.09,5.5,13.0,29.0,101.0,501.0,4.75,17.0,51.0,351.0,4.5,11.0,51.0,251.0,5.5,15.0,51.0,401.0,"[9, 31, 42, 60, 87]",[]
pWGcP50U,2014-11-16,16:45,EUROPE - EURO,Bulgaria,Malta,QUALIFICATION ,2016,1,0,1,1,1.2,7.0,19.0,1.8,2.0,3.25,1.33,1.02,1.11,4.5,13.0,23.0,81.0,451.0,6.0,13.0,41.0,201.0,4.75,12.0,41.0,151.0,5.5,13.0,51.0,201.0,[6],[49]
6DBG4qr7,2014-11-16,16:45,EUROPE - EURO,Czech Republic,Iceland,QUALIFICATION ,2016,1,1,2,1,1.75,3.8,5.25,2.15,1.67,2.0,1.73,1.18,1.29,2.1,10.0,11.0,23.0,51.0,6.0,7.0,15.0,41.0,7.0,8.5,19.0,51.0,13.0,15.0,29.0,67.0,"[45, 61]",[9]
zBd8XYHA,2014-11-16,16:45,EUROPE - EURO,Israel,Bosnia & Herzegovina,QUALIFICATION ,2016,2,0,3,0,2.5,3.2,3.2,2.25,1.62,1.91,1.8,1.38,1.38,1.55,8.0,8.5,15.0,34.0,7.0,6.0,12.0,29.0,11.0,9.5,15.0,41.0,23.0,21.0,34.0,51.0,"[36, 45, 70]",[]
KEE0YTKf,2014-11-16,16:45,EUROPE - EURO,Italy,Croatia,QUALIFICATION ,2016,1,1,1,1,2.35,3.1,3.6,2.7,1.44,2.2,1.62,1.29,1.4,1.62,6.5,7.5,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,51.0,21.0,23.0,41.0,81.0,[11],[15]
