Id,Date,Time,League,Home,Away,Round,Season,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Goals_Minutes_Home,Goals_Minutes_Away
YytB8lg5,2007-06-06,15:30,EUROPE - EURO,Latvia,Denmark,QUALIFICATION,2008,0,2,0,2,8.0,4.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
GGDb9Uwa,2007-06-06,15:30,EUROPE - EURO,Liechtenstein,Spain,QUALIFICATION,2008,0,2,0,2,41.0,13.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
nuzZh5Oe,2007-06-06,15:45,EUROPE - EURO,Lithuania,Italy,QUALIFICATION,2008,0,2,0,2,9.5,4.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
QVYxhPw2,2007-06-06,16:00,EUROPE - EURO,France,Georgia,QUALIFICATION,2008,1,0,1,0,1.1,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
WlevsBTE,2007-08-22,13:00,EUROPE - EURO,Armenia,Portugal,QUALIFICATION,2008,1,1,1,1,13.0,5.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
8dFqZSpk,2007-08-22,13:00,EUROPE - EURO,Estonia,Andorra,QUALIFICATION,2008,1,0,2,1,1.17,5.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
2FjzriE8,2007-08-22,13:00,EUROPE - EURO,Finland,Kazakhstan,QUALIFICATION,2008,1,1,2,1,1.2,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
8EI7Prbs,2007-08-22,15:45,EUROPE - EURO,Belgium,Serbia,QUALIFICATION,2008,2,0,3,2,3.6,3.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
G0VF788B,2007-08-22,15:45,EUROPE - EURO,Northern Ireland,Liechtenstein,QUALIFICATION,2008,2,0,3,1,1.17,6.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
niQU4QZt,2007-08-22,16:00,EUROPE - EURO,San Marino,Cyprus,QUALIFICATION,2008,0,0,0,1,13.0,5.5,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
Q5iUmDsh,2007-09-08,11:00,EUROPE - EURO,Hungary,Bosnia & Herzegovina,QUALIFICATION,2008,1,0,1,0,2.29,3.3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
MHEFF8G2,2007-09-08,11:00,EUROPE - EURO,Scotland,Lithuania,QUALIFICATION,2008,1,0,3,1,1.33,4.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
08DJESV8,2007-09-08,12:00,EUROPE - EURO,Georgia,Ukraine,QUALIFICATION,2008,0,1,1,1,5.5,3.4,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
j9vPxi4D,2007-09-08,12:00,EUROPE - EURO,Luxembourg,Slovenia,QUALIFICATION,2008,0,2,0,3,10.0,5.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
nmEmYn0e,2007-09-08,12:00,EUROPE - EURO,Russia,North Macedonia,QUALIFICATION,2008,1,0,3,0,1.2,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
WrnG1zsE,2007-09-08,13:00,EUROPE - EURO,Belarus,Romania,QUALIFICATION,2008,1,2,1,3,5.75,3.8,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
tADiX6F1,2007-09-08,13:00,EUROPE - EURO,England,Israel,QUALIFICATION,2008,1,0,3,0,1.3,4.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
fiUJ6SNH,2007-09-08,13:15,EUROPE - EURO,Latvia,Northern Ireland,QUALIFICATION,2008,0,0,1,0,3.6,3.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[56],[]
rsnZnXdb,2007-09-08,14:30,EUROPE - EURO,Malta,Turkey,QUALIFICATION,2008,1,1,2,2,15.0,6.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
MXpwniC4,2007-09-08,15:00,EUROPE - EURO,Moldova,Norway,QUALIFICATION,2008,0,1,0,1,7.5,4.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
QsPY3pkm,2007-09-08,15:15,EUROPE - EURO,San Marino,Czech Republic,QUALIFICATION,2008,0,1,0,3,51.0,9.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],"[33, 75, 90]"
I3IAMMSg,2007-09-08,15:15,EUROPE - EURO,Serbia,Finland,QUALIFICATION,2008,0,0,0,0,1.4,4.33,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
fDHeWQU7,2007-09-08,15:30,EUROPE - EURO,Croatia,Estonia,QUALIFICATION,2008,2,0,2,0,1.11,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
889qp8Bt,2007-09-08,15:30,EUROPE - EURO,Netherlands,Bulgaria,QUALIFICATION,2008,1,0,2,0,1.36,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
xQjk2OJa,2007-09-08,15:30,EUROPE - EURO,Slovakia,Ireland,QUALIFICATION,2008,1,1,2,2,2.5,3.25,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
Macmk0hp,2007-09-08,15:30,EUROPE - EURO,Sweden,Denmark,QUALIFICATION,2008,0,0,0,0,2.1,3.25,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
fHTx344g,2007-09-08,15:30,EUROPE - EURO,Wales,Germany,QUALIFICATION,2008,0,1,0,2,7.0,4.33,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
rX2ODnoF,2007-09-08,15:50,EUROPE - EURO,Italy,France,QUALIFICATION,2008,0,0,0,0,2.29,3.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
0jdilK7j,2007-09-08,17:00,EUROPE - EURO,Iceland,Spain,QUALIFICATION,2008,1,0,1,1,11.0,5.25,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
CQHELtr0,2007-09-08,17:00,EUROPE - EURO,Portugal,Poland,QUALIFICATION,2008,0,1,2,2,1.4,4.33,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
ID3fcoro,2007-09-12,12:00,EUROPE - EURO,Kazakhstan,Belgium,QUALIFICATION,2008,1,2,2,2,5.0,4.33,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
0zKneA78,2007-09-12,13:00,EUROPE - EURO,Andorra,Croatia,QUALIFICATION,2008,0,3,0,6,41.0,10.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
8hBNJKCC,2007-09-12,13:00,EUROPE - EURO,Finland,Poland,QUALIFICATION,2008,0,0,0,0,2.7,3.2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
Kltf1rZ5,2007-09-12,13:30,EUROPE - EURO,Slovakia,Wales,QUALIFICATION,2008,1,3,2,5,1.62,3.75,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[78]
Yipb02lC,2007-09-12,14:00,EUROPE - EURO,Cyprus,San Marino,QUALIFICATION,2008,2,0,3,0,1.06,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
dz7SC60L,2007-09-12,14:00,EUROPE - EURO,Lithuania,Faroe Islands,QUALIFICATION,2008,1,0,2,1,1.12,6.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
GfpsoBRA,2007-09-12,14:00,EUROPE - EURO,Norway,Greece,QUALIFICATION,2008,2,2,2,2,2.04,3.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
2V8mqSQn,2007-09-12,14:30,EUROPE - EURO,Bulgaria,Luxembourg,QUALIFICATION,2008,2,0,3,0,1.02,10.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
dAutqVtH,2007-09-12,14:30,EUROPE - EURO,Turkey,Hungary,QUALIFICATION,2008,0,0,3,0,1.3,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
vZUprkdN,2007-09-12,15:00,EUROPE - EURO,Bosnia & Herzegovina,Moldova,QUALIFICATION,2008,0,1,0,1,1.36,4.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
6DbrD3pi,2007-09-12,15:00,EUROPE - EURO,Denmark,Liechtenstein,QUALIFICATION,2008,4,0,4,0,1.04,12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
GYCirntg,2007-09-12,15:00,EUROPE - EURO,Slovenia,Belarus,QUALIFICATION,2008,1,0,1,0,2.1,3.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
4bHoCNac,2007-09-12,15:05,EUROPE - EURO,Iceland,Northern Ireland,QUALIFICATION,2008,1,0,2,1,2.45,3.25,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[90],[]
SEq2aM3I,2007-09-12,15:30,EUROPE - EURO,Czech Republic,Ireland,QUALIFICATION,2008,1,0,1,0,1.67,3.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[15],[]
vRIjfUME,2007-09-12,15:30,EUROPE - EURO,North Macedonia,Estonia,QUALIFICATION,2008,1,1,1,1,1.5,3.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
bc2ds6ea,2007-09-12,15:45,EUROPE - EURO,Albania,Netherlands,QUALIFICATION,2008,0,0,0,1,12.0,5.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
jc6WBQFR,2007-09-12,15:45,EUROPE - EURO,Ukraine,Italy,QUALIFICATION,2008,0,1,1,2,3.6,3.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
80NfglxL,2007-09-12,16:00,EUROPE - EURO,England,Russia,QUALIFICATION,2008,2,0,3,0,1.53,3.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
dOG67pOr,2007-09-12,16:00,EUROPE - EURO,France,Scotland,QUALIFICATION,2008,0,0,0,1,1.29,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
nqARIvSI,2007-09-12,17:00,EUROPE - EURO,Portugal,Serbia,QUALIFICATION,2008,1,0,1,1,1.44,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
bLGkBsF3,2007-09-12,17:00,EUROPE - EURO,Spain,Latvia,QUALIFICATION,2008,1,0,2,0,1.08,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
65r6btJO,2007-10-13,10:00,EUROPE - EURO,Slovakia,San Marino,QUALIFICATION,2008,3,0,7,0,1.03,13.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
niMbh8iR,2007-10-13,11:00,EUROPE - EURO,England,Estonia,QUALIFICATION,2008,3,0,3,0,1.07,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
EaBB64wk,2007-10-13,11:00,EUROPE - EURO,Scotland,Ukraine,QUALIFICATION,2008,2,1,3,1,2.38,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
IPTls9BT,2007-10-13,11:20,EUROPE - EURO,Hungary,Malta,QUALIFICATION,2008,1,0,2,0,1.18,6.25,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
44MHsO4J,2007-10-13,12:00,EUROPE - EURO,Armenia,Serbia,QUALIFICATION,2008,0,0,0,0,7.0,3.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
t6P8tQA5,2007-10-13,12:00,EUROPE - EURO,Belarus,Luxembourg,QUALIFICATION,2008,0,0,0,1,1.12,7.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
hjAF5Ohe,2007-10-13,12:00,EUROPE - EURO,Faroe Islands,France,QUALIFICATION,2008,0,2,0,6,67.0,15.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
I7QLtrKP,2007-10-13,13:00,EUROPE - EURO,Azerbaijan,Portugal,QUALIFICATION,2008,0,2,0,2,23.0,7.5,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
xCFgA1U9,2007-10-13,13:00,EUROPE - EURO,Iceland,Latvia,QUALIFICATION,2008,1,3,2,4,2.0,3.3,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
MmeyMPeP,2007-10-13,13:15,EUROPE - EURO,Cyprus,Wales,QUALIFICATION,2008,0,1,3,1,2.5,3.25,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
fmAb9LqG,2007-10-13,14:00,EUROPE - EURO,Liechtenstein,Sweden,QUALIFICATION,2008,0,2,0,3,26.0,8.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
lWOCupQB,2007-10-13,14:15,EUROPE - EURO,Romania,Netherlands,QUALIFICATION,2008,0,0,1,0,3.2,3.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
xdXA8uaM,2007-10-13,15:00,EUROPE - EURO,Denmark,Spain,QUALIFICATION,2008,0,2,1,3,2.88,3.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
AHLGxTJp,2007-10-13,15:00,EUROPE - EURO,Moldova,Turkey,QUALIFICATION,2008,1,0,1,1,11.0,4.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
hYbRmSar,2007-10-13,15:15,EUROPE - EURO,Croatia,Israel,QUALIFICATION,2008,0,0,1,0,1.33,4.75,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
l8KKymZj,2007-10-13,15:30,EUROPE - EURO,Greece,Bosnia & Herzegovina,QUALIFICATION,2008,1,0,3,2,1.33,4.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
Ol3lx2St,2007-10-13,15:30,EUROPE - EURO,Poland,Kazakhstan,QUALIFICATION,2008,0,1,3,1,1.1,8.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
SMNGv4uI,2007-10-13,15:30,EUROPE - EURO,Slovenia,Albania,QUALIFICATION,2008,0,0,0,0,1.75,3.25,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
2u2hyMsm,2007-10-13,15:45,EUROPE - EURO,Belgium,Finland,QUALIFICATION,2008,0,0,0,0,2.2,3.25,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
Ods3Hq4t,2007-10-13,15:45,EUROPE - EURO,Ireland,Germany,QUALIFICATION,2008,0,0,0,0,3.75,3.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
nD9J4r81,2007-10-13,15:50,EUROPE - EURO,Italy,Georgia,QUALIFICATION,2008,1,0,2,0,1.1,8.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
A51dztcg,2007-10-17,11:00,EUROPE - EURO,Kazakhstan,Portugal,QUALIFICATION,2008,0,0,1,2,17.0,7.5,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
YmfQonFl,2007-10-17,12:00,EUROPE - EURO,Russia,England,QUALIFICATION,2008,0,1,2,1,2.9,3.1,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
hEO8ZaCa,2007-10-17,13:00,EUROPE - EURO,Azerbaijan,Serbia,QUALIFICATION,2008,1,4,1,6,8.0,4.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
pbSM32N7,2007-10-17,13:00,EUROPE - EURO,Ukraine,Faroe Islands,QUALIFICATION,2008,3,0,5,0,1.03,12.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
jLUDSo08,2007-10-17,14:00,EUROPE - EURO,Georgia,Scotland,QUALIFICATION,2008,1,0,2,0,5.0,3.5,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
A1DDqahc,2007-10-17,14:30,EUROPE - EURO,Malta,Moldova,QUALIFICATION,2008,0,3,2,3,3.75,3.3,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
db99puwi,2007-10-17,14:30,EUROPE - EURO,Turkey,Greece,QUALIFICATION,2008,0,0,0,1,1.8,3.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
8vOt3JMq,2007-10-17,15:00,EUROPE - EURO,Denmark,Latvia,QUALIFICATION,2008,2,0,3,1,1.29,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
WIWE7aES,2007-10-17,15:00,EUROPE - EURO,Liechtenstein,Iceland,QUALIFICATION,2008,1,0,3,0,6.0,3.75,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
